URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,Data Provided By,Source Link,Department,Dataset Page,routing_approval,api_endpoint,Frequency,capabilities,test,definitionExpression,maxScale,htmlPopupType,copyrightText,geometryType,hasAttachments,Publishing Department,defaultVisibility,id,Spatial Reference wkid,Source,displayField,minScale,currentVersion,Agency,Category Tile,Tags,Microsite,owner_uid,View Moderation Status,provenance
https://data.texas.gov/d/nxqa-rupd,nxqa-rupd,true,false,,data.texas.gov,file,Trip Updates JSON File,0,09/15/2015 08:36:00 PM +0000,09/15/2015 08:36:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates JSON File,mqtr-wwpy,,,,,,https://data.texas.gov/resource/nxqa-rupd.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/7323-mdam,7323-mdam,true,false,,data.texas.gov,dataset,Capital Metro Microsite Configuration,1,06/23/2015 12:36:00 PM +0000,07/06/2015 09:52:00 PM +0000,,,0,Takahiko Naito,,,snapshotted,Capital Metro Microsite Configuration,chky-7i8q,,,,,,https://data.texas.gov/resource/7323-mdam.json,,,,,,,,,,,,,,,,,,,,,,x5jh-tg6w,Not in Queue,official
https://data.texas.gov/d/rpb9-ivwe,rpb9-ivwe,true,false,,data.texas.gov,dataset,Texas Park and Wildlife Microsite Configuration,2,07/17/2015 07:45:00 PM +0000,09/03/2015 08:23:00 PM +0000,,,0,Meredith Underell,,,snapshotted,Texas Park and Wildlife Microsite Configuration,4tpi-eqai,,,,,,https://data.texas.gov/resource/rpb9-ivwe.json,,,,,,,,,,,,,,,,,,,,,,k7dj-qv3v,Not in Queue,community
https://data.texas.gov/d/myug-zmvq,myug-zmvq,true,false,,data.texas.gov,dataset,State of Texas Bond Elections,2,10/05/2016 07:52:00 PM +0000,10/17/2016 02:29:00 PM +0000,Government and Taxes,,0,Hong Su,,,snapshotted,State of Texas Bond Elections,mmai-pc3i,,,,,,https://data.texas.gov/resource/myug-zmvq.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,n5du-digs,Not in Queue,official
https://data.texas.gov/d/ubxf-9eyi,ubxf-9eyi,true,false,,data.texas.gov,dataset,Texas Comptroller of Public Accounts Microsite Configuration,1,09/01/2015 03:56:00 PM +0000,09/01/2015 09:57:00 PM +0000,,,0,Alicia Brown,,,snapshotted,Texas Comptroller of Public Accounts Microsite Configuration,36qt-hi3h,,,,,,https://data.texas.gov/resource/ubxf-9eyi.json,,,,,,,,,,,,,,,,,,,,,,7krv-k7t3,Not in Queue,official
https://data.texas.gov/d/9xbi-2hnv,9xbi-2hnv,true,false,,data.texas.gov,dataset,Capital Metro Microsite Configuration,1,06/23/2015 12:36:00 PM +0000,07/15/2015 03:49:00 PM +0000,,,0,Takahiko Naito,,,snapshotted,Capital Metro Microsite Configuration,chky-7i8q,,,,,,https://data.texas.gov/resource/9xbi-2hnv.json,,,,,,,,,,,,,,,,,,,,,,x5jh-tg6w,Not in Queue,official
https://data.texas.gov/d/prp5-rfec,prp5-rfec,true,false,,data.texas.gov,dataset,Key Economic Indicators,1,03/16/2016 01:20:00 PM +0000,01/30/2017 03:55:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/prp5-rfec.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/iayj-9mxp,iayj-9mxp,true,false,,data.texas.gov,dataset,Key Economic Indicators,1,03/16/2016 01:20:00 PM +0000,02/08/2017 05:51:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/iayj-9mxp.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/aepu-3kbk,aepu-3kbk,true,false,,data.texas.gov,file,Trip Updates PB File,0,09/28/2015 09:37:00 PM +0000,09/28/2015 09:37:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates PB File,rmk2-acnw,,http://www.capmetro.org,,,,https://data.texas.gov/resource/aepu-3kbk.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/2max-a55i,2max-a55i,true,false,,data.texas.gov,dataset,Key Economic Indicators,2,03/16/2016 01:20:00 PM +0000,02/03/2017 09:14:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/2max-a55i.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/9353-t2nx,9353-t2nx,true,false,,data.texas.gov,dataset,Capital Metro Microsite Configuration,1,06/23/2015 12:36:00 PM +0000,07/22/2015 03:39:00 PM +0000,,,0,Takahiko Naito,,,snapshotted,Capital Metro Microsite Configuration,chky-7i8q,,,,,,https://data.texas.gov/resource/9353-t2nx.json,,,,,,,,,,,,,,,,,,,,,,x5jh-tg6w,Not in Queue,official
https://data.texas.gov/d/wz4n-q83z,wz4n-q83z,true,false,,data.texas.gov,dataset,DIR Cooperative Contract Sales Data – Fiscal 2010 to Present,1,05/13/2014 07:38:00 PM +0000,09/30/2014 06:39:00 PM +0000,Finance,"technology,sales,state agency,local government,k-12,higher education,non-profit,city,county",0,Dave,,,snapshotted,DIR Cooperative Contract Sales Data – Fiscal 2010 to Present,w4x7-gfja,Texas Department of Information Resources,http://www.dir.texas.gov,,,,https://data.texas.gov/resource/wz4n-q83z.json,,,,,,,,,,,,,,,,,,,,,,2ubv-funn,Not in Queue,official
https://data.texas.gov/d/xq3f-rbka,xq3f-rbka,true,false,,data.texas.gov,dataset,Capital Metro Microsite Configuration,1,06/23/2015 12:36:00 PM +0000,04/21/2016 10:22:00 PM +0000,,,0,Takahiko Naito,,,unpublished,Capital Metro Microsite Configuration,chky-7i8q,,,,,,https://data.texas.gov/resource/xq3f-rbka.json,,,,,,,,,,,,,,,,,,,,,,x5jh-tg6w,Not in Queue,official
https://data.texas.gov/d/wymq-zu8w,wymq-zu8w,true,false,,data.texas.gov,dataset,State of Texas Bond Elections,2,10/05/2016 07:52:00 PM +0000,11/07/2016 10:15:00 PM +0000,Government and Taxes,,0,Hong Su,,,snapshotted,State of Texas Bond Elections,mmai-pc3i,,,,,,https://data.texas.gov/resource/wymq-zu8w.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,n5du-digs,Not in Queue,official
https://data.texas.gov/d/5t8z-b64x,5t8z-b64x,true,false,,data.texas.gov,dataset,Texas Comptroller of Public Accounts Microsite Configuration,1,09/01/2015 03:56:00 PM +0000,01/24/2017 05:37:00 PM +0000,,,0,Alicia Brown,,,snapshotted,Texas Comptroller of Public Accounts Microsite Configuration,36qt-hi3h,,,,,,https://data.texas.gov/resource/5t8z-b64x.json,,,,,,,,,,,,,,,,,,,,,,7krv-k7t3,Not in Queue,official
https://data.texas.gov/d/5bvz-bf85,5bvz-bf85,true,false,,data.texas.gov,dataset,Key Economic Indicators,1,03/16/2016 01:20:00 PM +0000,02/10/2017 03:21:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/5bvz-bf85.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/cuvn-uwb7,cuvn-uwb7,true,false,,data.texas.gov,dataset,Capital Metro Microsite Configuration,1,06/23/2015 12:36:00 PM +0000,07/22/2015 07:24:00 PM +0000,,,0,Takahiko Naito,,,snapshotted,Capital Metro Microsite Configuration,chky-7i8q,,,,,,https://data.texas.gov/resource/cuvn-uwb7.json,,,,,,,,,,,,,,,,,,,,,,x5jh-tg6w,Not in Queue,official
https://data.texas.gov/d/sep2-yas9,sep2-yas9,true,false,,data.texas.gov,dataset,Key Economic Indicators,1,03/16/2016 01:20:00 PM +0000,02/07/2017 04:57:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/sep2-yas9.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/4v4k-53r5,4v4k-53r5,true,false,,data.texas.gov,dataset,Key Economic Indicators,1,03/16/2016 01:20:00 PM +0000,02/07/2017 03:56:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/4v4k-53r5.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/ev7u-vw7t,ev7u-vw7t,true,false,,data.texas.gov,file,Trip Updates PB File,0,09/28/2015 09:37:00 PM +0000,09/28/2015 09:37:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates PB File,rmk2-acnw,,http://www.capmetro.org,,,,https://data.texas.gov/resource/ev7u-vw7t.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/2uau-tdwb,2uau-tdwb,true,false,,data.texas.gov,file,Trip Updates JSON File,0,09/15/2015 08:36:00 PM +0000,09/15/2015 08:36:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates JSON File,mqtr-wwpy,,,,,,https://data.texas.gov/resource/2uau-tdwb.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/ab3x-fwvm,ab3x-fwvm,true,false,,data.texas.gov,dataset,State of Texas Bond Elections,2,10/05/2016 07:52:00 PM +0000,10/24/2016 01:56:00 PM +0000,Government and Taxes,,0,Hong Su,,,snapshotted,State of Texas Bond Elections,mmai-pc3i,,,,,,https://data.texas.gov/resource/ab3x-fwvm.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,n5du-digs,Not in Queue,official
https://data.texas.gov/d/t2my-nkt2,t2my-nkt2,true,false,,data.texas.gov,file,Trip Updates JSON File,0,09/15/2015 08:36:00 PM +0000,09/15/2015 08:36:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates JSON File,mqtr-wwpy,,,,,,https://data.texas.gov/resource/t2my-nkt2.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/iq6z-te9a,iq6z-te9a,true,false,,data.texas.gov,file,Trip Updates PB File,0,09/28/2015 09:37:00 PM +0000,09/28/2015 09:37:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates PB File,rmk2-acnw,,http://www.capmetro.org,,,,https://data.texas.gov/resource/iq6z-te9a.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/a3vg-ft72,a3vg-ft72,true,false,,data.texas.gov,dataset,Capital Metro Microsite Configuration,1,06/23/2015 12:36:00 PM +0000,07/06/2015 10:27:00 PM +0000,,,0,Takahiko Naito,,,snapshotted,Capital Metro Microsite Configuration,chky-7i8q,,,,,,https://data.texas.gov/resource/a3vg-ft72.json,,,,,,,,,,,,,,,,,,,,,,x5jh-tg6w,Not in Queue,official
https://data.texas.gov/d/gdx9-8ygy,gdx9-8ygy,true,false,,data.texas.gov,dataset,State of Texas Bond Elections,2,10/05/2016 07:52:00 PM +0000,10/17/2016 02:52:00 PM +0000,Government and Taxes,,0,Hong Su,,,snapshotted,State of Texas Bond Elections,mmai-pc3i,,,,,,https://data.texas.gov/resource/gdx9-8ygy.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,n5du-digs,Not in Queue,official
https://data.texas.gov/d/8zzb-53mr,8zzb-53mr,true,false,,data.texas.gov,dataset,Messages,1,04/04/2014 06:16:00 AM +0000,05/06/2014 05:46:00 AM +0000,,,0,Darrell Cabales,,,snapshotted,Messages,ihxa-7pzh,,,,,,https://data.texas.gov/resource/8zzb-53mr.json,,,,,,,,,,,,,,,,,,,,,,zs8p-j3v5,Not in Queue,community
https://data.texas.gov/d/ft8z-n3kx,ft8z-n3kx,true,false,,data.texas.gov,dataset,Key Economic Indicators,1,03/16/2016 01:20:00 PM +0000,02/03/2017 08:50:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/ft8z-n3kx.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/5v7r-j9g4,5v7r-j9g4,true,false,,data.texas.gov,dataset,Messages,1,04/04/2014 06:16:00 AM +0000,04/04/2014 06:16:00 AM +0000,,,0,Darrell Cabales,,,snapshotted,Messages,ihxa-7pzh,,,,,,https://data.texas.gov/resource/5v7r-j9g4.json,,,,,,,,,,,,,,,,,,,,,,zs8p-j3v5,Not in Queue,community
https://data.texas.gov/d/7uq9-in5q,7uq9-in5q,true,false,,data.texas.gov,dataset,DIR Cooperative Contract Sales Data – 200910 to Present,4,05/13/2014 07:38:00 PM +0000,07/16/2014 02:29:00 PM +0000,Finance,"technology,sales,state agency,local government,k-12,higher education,non-profit,city,county",0,Dave,,,snapshotted,DIR Cooperative Contract Sales Data – Fiscal 2010 to Present,w4x7-gfja,Texas Department of Information Resources,http://www.dir.texas.gov,,,,https://data.texas.gov/resource/7uq9-in5q.json,,,,,,,,,,,,,,,,,,,,,,2ubv-funn,Not in Queue,official
https://data.texas.gov/d/bvhz-azef,bvhz-azef,true,false,,data.texas.gov,dataset,DIR Cooperative Contract Sales Data – 200910 to Present,1,05/13/2014 07:38:00 PM +0000,06/17/2014 10:08:00 PM +0000,Finance,"technology,sales,state agency,local government,k-12,higher education,non-profit,city,county",0,Dave,,,snapshotted,DIR Cooperative Contract Sales Data – Fiscal 2010 to Present,w4x7-gfja,Texas Department of Information Resources,http://www.dir.texas.gov,,,,https://data.texas.gov/resource/bvhz-azef.json,,,,,,,,,,,,,,,,,,,,,,2ubv-funn,Not in Queue,official
https://data.texas.gov/d/b8yu-pszz,b8yu-pszz,true,false,,data.texas.gov,file,Trip Updates PB File,0,09/28/2015 09:37:00 PM +0000,09/28/2015 09:37:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates PB File,rmk2-acnw,,http://www.capmetro.org,,,,https://data.texas.gov/resource/b8yu-pszz.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/dgp5-zcei,dgp5-zcei,true,false,,data.texas.gov,dataset,Capital Metro Microsite Configuration,1,06/23/2015 12:36:00 PM +0000,02/19/2016 04:00:00 PM +0000,,,0,Takahiko Naito,,,snapshotted,Capital Metro Microsite Configuration,chky-7i8q,,,,,,https://data.texas.gov/resource/dgp5-zcei.json,,,,,,,,,,,,,,,,,,,,,,x5jh-tg6w,Not in Queue,official
https://data.texas.gov/d/j5nf-dmxt,j5nf-dmxt,true,false,,data.texas.gov,file,Trip Updates JSON File,0,09/15/2015 08:36:00 PM +0000,09/15/2015 08:36:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates JSON File,mqtr-wwpy,,,,,,https://data.texas.gov/resource/j5nf-dmxt.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/wj8n-c2yd,wj8n-c2yd,true,false,,data.texas.gov,dataset,Capital Metro Microsite Configuration,2,06/23/2015 12:36:00 PM +0000,07/22/2015 03:40:00 PM +0000,,,0,Takahiko Naito,,,snapshotted,Capital Metro Microsite Configuration,chky-7i8q,,,,,,https://data.texas.gov/resource/wj8n-c2yd.json,,,,,,,,,,,,,,,,,,,,,,x5jh-tg6w,Not in Queue,official
https://data.texas.gov/d/qypd-f7vb,qypd-f7vb,true,false,,data.texas.gov,file,Trip Updates PB File,0,09/28/2015 09:37:00 PM +0000,09/28/2015 09:37:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates PB File,rmk2-acnw,,http://www.capmetro.org,,,,https://data.texas.gov/resource/qypd-f7vb.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/836c-ayqk,836c-ayqk,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,1,02/05/2016 07:11:00 PM +0000,04/29/2016 02:04:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/836c-ayqk.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/aj66-7ywu,aj66-7ywu,true,false,,data.texas.gov,dataset,Messages,2,04/04/2014 06:16:00 AM +0000,05/06/2014 01:41:00 PM +0000,,,0,Darrell Cabales,,,snapshotted,Messages,ihxa-7pzh,,,,,,https://data.texas.gov/resource/aj66-7ywu.json,,,,,,,,,,,,,,,,,,,,,,zs8p-j3v5,Not in Queue,community
https://data.texas.gov/d/5fg3-tcd6,5fg3-tcd6,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,1,02/19/2016 04:25:00 PM +0000,02/17/2017 03:38:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/5fg3-tcd6.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/begg-tqxj,begg-tqxj,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,2,02/19/2016 04:25:00 PM +0000,12/28/2016 08:30:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/begg-tqxj.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/ma3g-h2jp,ma3g-h2jp,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,5,02/05/2016 07:11:00 PM +0000,04/27/2016 06:27:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/ma3g-h2jp.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/9ebp-hubh,9ebp-hubh,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,2,02/05/2016 07:11:00 PM +0000,04/29/2016 12:39:00 AM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/9ebp-hubh.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/rqkc-w2dn,rqkc-w2dn,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,2,02/19/2016 04:25:00 PM +0000,11/28/2016 03:41:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/rqkc-w2dn.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/n3ce-534k,n3ce-534k,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,1,02/05/2016 07:11:00 PM +0000,04/27/2016 07:19:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/n3ce-534k.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/t65r-74y2,t65r-74y2,true,false,,data.texas.gov,file,Trip Updates JSON File,0,09/15/2015 08:36:00 PM +0000,09/15/2015 08:36:00 PM +0000,Capital Metro,"capital metro,gtfs,gtfs-rt",0,CMTA GTFS,,,snapshotted,Trip Updates JSON File,mqtr-wwpy,,,,,,https://data.texas.gov/resource/t65r-74y2.json,,,,,,,,,,,,,,,,,,,,,Capital Metro,278j-5a4w,Not in Queue,official
https://data.texas.gov/d/bkwm-a468,bkwm-a468,true,false,,data.texas.gov,dataset,Transparency Stars – Approved,2,02/19/2016 04:25:00 PM +0000,12/22/2016 04:39:00 PM +0000,Government and Taxes,,0,Seth,,,snapshotted,Transparency Stars – Approved,ez4t-k8n4,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/transparency/local/stars/approved.php,,,,https://data.texas.gov/resource/bkwm-a468.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Government and Taxes,Government and Taxes,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/3dfm-4x99,3dfm-4x99,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2017,1,02/08/2017 05:16:00 PM +0000,02/15/2017 08:15:00 PM +0000,Business and Economy,"hub,bid fair,dir",0,LysaH,,,unpublished,Bid Book Spreadsheet 2017,qwhy-c2kk,Texas Department of Information Resources,http://www.dir.texas.gov,,,,https://data.texas.gov/resource/3dfm-4x99.json,,,,,,,,,,,,,,,,,,Texas Department of Information Resources,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/u5yp-y6k3,u5yp-y6k3,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,2,02/05/2016 07:11:00 PM +0000,04/28/2016 01:40:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/u5yp-y6k3.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/4xpa-ugth,4xpa-ugth,true,false,,data.texas.gov,dataset,Key Economic Indicators,1,03/16/2016 01:20:00 PM +0000,02/08/2017 05:46:00 PM +0000,Business and Economy,"consumer confidence,cpi,nonfarm employment,unemployment rate,housing permits,case shiller home price index,state sales tax collections,cigarette tax stamps,home sales,nymex,natural gas production,crude oil production,rig count",0,Seth,,,snapshotted,Key Economic Indicators,karz-jr5v,Texas Comptroller of Public Accounts,https://www.comptroller.texas.gov/economy/key-indicators/,,,,https://data.texas.gov/resource/4xpa-ugth.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,Business and Economy,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/yg8c-58dv,yg8c-58dv,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,1,02/05/2016 07:11:00 PM +0000,02/08/2017 05:05:00 PM +0000,Business and Economy,"hub,bid fair",1,LysaH,,,unpublished,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/yg8c-58dv.json,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,Business and Economy,,Texas Comptroller of Public Accounts,prci-mgck,Not in Queue,official
https://data.texas.gov/d/2qvn-5ejj,2qvn-5ejj,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,1,02/05/2016 07:11:00 PM +0000,04/28/2016 11:09:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/2qvn-5ejj.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
https://data.texas.gov/d/r7ae-ny39,r7ae-ny39,true,false,,data.texas.gov,dataset,"Hotel Occupancy Tax Receipts, Monthly",1,05/26/2016 06:28:00 PM +0000,06/10/2016 08:05:00 PM +0000,,"hotel,hotel occupancy tax receipts,hotels,receipts,tax receipts,monthly",0,Seth,,,snapshotted,"Hotel Occupancy Tax Receipts, Monthly",gd9b-j2sk,Texas Comptroller of Public Accounts,http://comptroller.texas.gov,,,,https://data.texas.gov/resource/r7ae-ny39.json,,,,,,,,,,,,,,,,,,,,,Texas Comptroller of Public Accounts,w99m-734m,Not in Queue,official
https://data.texas.gov/d/mt7q-dcaw,mt7q-dcaw,true,false,,data.texas.gov,dataset,Bid Book Spreadsheet 2016,1,02/05/2016 07:11:00 PM +0000,04/29/2016 12:40:00 PM +0000,,"hub,bid fair",0,LysaH,,,snapshotted,Bid Book Spreadsheet 2016,daek-f7x4,,,,,,https://data.texas.gov/resource/mt7q-dcaw.json,,,,,,,,,,,,,,,,,,,,,,prci-mgck,Not in Queue,official
